"Data Source","World Development Indicators",

"Last Updated Date","2017-02-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Angola","AGO","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","61.5609397888184","60.3558883666992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","59.0727386474609","57.1220207214355","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Net intake rate to Grade 1 of primary education, both sexes (%)","SE.PRM.NINT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4913806915283","","","","","","","","","","52.5556602478027","55.9353713989258","57.3320198059082","","","","","","",
"Angola","AGO","Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8746891021729","","","","","","","","","","57.3949890136719","60.631160736084","63.4727897644043","","","","","","",
"Angola","AGO","Net intake rate in grade 1, female (% of official school-age population)","SE.PRM.NINT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1399993896484","","","","","","","","","","47.6894989013672","51.2121810913086","51.1546211242676","","","","","","",
"Angola","AGO","School enrollment, primary, male (% net)","SE.PRM.NENR.MA","","","","","","","","","","","","","","","","","","","","","","","49.6977806091309","46.9667091369629","","","","","","","","","","","","","","","53.5403213500977","","","","","","","","","","84.9754409790039","84.8554000854492","88.4106597900391","94.9285736083984","","","","","",
"Angola","AGO","School enrollment, primary, female (% net)","SE.PRM.NENR.FE","","","","","","","","","","","","","","","","","","","","","","","46.009349822998","42.0716896057129","","","","","","","","","","","","","","","45.8808898925781","","","","","","","","","","75.41162109375","74.5091934204102","74.2413024902344","73.0473175048828","","","","","",
"Angola","AGO","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","47.8443717956543","44.5082092285156","","","","","","","","","","","","","","","49.6805686950684","","","","","","","","","","80.1990966796875","79.6908416748047","81.3394393920898","84.0123062133789","","","","","",
"Angola","AGO","Gross intake ratio to Grade 1 of primary education, both sexes (%)","SE.PRM.GINT.ZS","","","","","","","","","","","","","","","","","","","","","","137.436614990234","123.149047851563","","","","","","","","","59.6816787719727","","","","","","","76.1221008300781","","","","","","","","","","145.224044799805","144.428985595703","148.03532409668","169.167388916016","","","","","",
"Angola","AGO","Gross intake ratio to Grade 1 of primary education, male (%)","SE.PRM.GINT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.9190521240234","","","","","","","","","","155.829376220703","155.80110168457","163.139312744141","207.016799926758","","","","","",
"Angola","AGO","Gross intake ratio to Grade 1 of primary education, female (%)","SE.PRM.GINT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4698028564453","","","","","","","","","","134.559906005859","132.990493774414","132.841217041016","131.071136474609","","","","","",
"Angola","AGO","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","","76.0915908813477","81.779182434082","","","","","","","","","","129.696502685547","119.092872619629","","","89.1284332275391","89.9253921508789","90.2108764648438","89.4212188720703","81.7323608398438","75.1471481323242","74.6643829345703","","","","","","85.9779815673828","","","","","","","","","","120.449272155762","120.202537536621","125.214546203613","156.896133422852","","","","","",
"Angola","AGO","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","41.6035385131836","46.2400588989258","","","","","","","","","","112.741271972656","98.5099563598633","","","73.0727691650391","73.469612121582","71.9652099609375","74.6599578857422","74.8169174194336","68.7479476928711","64.1303634643555","","","","","","70.8772430419922","","","","","","","","","","103.358367919922","102.08422088623","101.756607055664","100.386352539063","","","","","",
"Angola","AGO","Gross enrollment ratio, primary, both sexes (%)","SE.PRM.ENRR","","","","","","","","","","","","58.7272186279297","63.8973083496094","66.0995407104492","72.1068496704102","","","","","","149.035827636719","130.805694580078","121.176628112793","108.75520324707","94.6782302856445","75.0247421264648","81.0715637207031","81.6692810058594","81.0561599731445","82.0118637084961","78.2584991455078","71.9317626953125","69.3685607910156","","","","","","78.3684005737305","","","","","","","","","105.210403442383","111.913757324219","111.158340454102","113.507873535156","128.704147338867","","","","","",
"Angola","AGO","Pupil-teacher ratio in primary education (headcount basis)","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","44.3868789672852","42.8418388366699","40.8913803100586","32.3268508911133","","","","","","","","31.4502201080322","36.8213310241699","31.7718696594238","29.8177509307861","31.2730007171631","33.3983192443848","32.5767288208008","33.4211502075195","","31.87672996521","27.1810302734375","","","","","","41.7532386779785","","","","","","","","","41.0124015808105","","","45.5865097045898","42.5430603027344","","","","","",
"Angola","AGO","Primary education, pupils (% female)","SE.PRM.ENRL.FE.ZS","","","","","","","","","","","","35.6682090759277","36.4118118286133","","","","","","","","","","46.7512588500977","45.4931602478027","","","45.229850769043","45.1342086791992","44.5473403930664","45.694938659668","48.0243492126465","48.0227813720703","46.4772109985352","","","","","","45.5751991271973","","","","","","","","","","46.1239585876465","45.8425102233887","44.738410949707","38.9120483398438","","","","","",
"Angola","AGO","Enrolment in primary education, both sexes (number)","SE.PRM.ENRL","","","","","","","","","","","","434370","485955","516131","576420","","","","","","1420839","1300673","1258858","1178430","1065025","870410","974498","1012303","1031314","1067906","1041126","990155","989444","","","","","","910734","","","","","","","","","3558605","3930051","4046266","4273006","5026803","","","","","",
"Angola","AGO","Theoretical duration of primary education (years)","SE.PRM.DURS","","","","","","","","","","","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","6","6","6","6","6","6","6","6","6","",
"Angola","AGO","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)","SE.PRM.CUAT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","45.0503692626953","39.6940383911133","","","","","","","","","31.4551200866699","","","","","","","","","","","","","","","","","42.1866416931152","41.6384887695313","42.7725296020508","49.7251281738281","","","","","",
"Angola","AGO","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.89208984375","46.1426696777344","48.8089218139648","63.0114097595215","","","","","",
"Angola","AGO","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.4909515380859","37.133171081543","36.726390838623","36.4112014770508","","","","","",
"Angola","AGO","Official entrance age to primary education (years)","SE.PRM.AGES","","","","","","","","","","","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","",
"Angola","AGO","Trained teachers in preprimary education (% of total teachers)","SE.PRE.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.147518157959","44.0139694213867","","","","","",
"Angola","AGO","Trained teachers in preprimary education, male (% of male teachers)","SE.PRE.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1538696289063","42.2170906066895","","","","","",
"Angola","AGO","Trained teachers in preprimary education, female (% of female teachers)","SE.PRE.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0811386108398","46.6579513549805","","","","","",
